0,,チェックをいれてクリック,チェックをいれてクリック.1,製品名,価格,取扱店舗数,ランキング,満足度,クチコミ,CPU,CPUスコア,画面サイズ,画面種類,解像度,タッチパネル,2in1タイプ,ワイド画面,表面処理,OS,Office詳細,メモリ容量,メモリ規格,メモリスロット（空き）,ストレージ容量,HDD回転数,ドライブ有無,ドライブ規格,ビデオチップ,ビデオメモリ,重量,幅x高さx奥行,カラー,駆動時間,インターフェース,無線LAN,Wi-Fi Direct対応,NFC,LAN,SIMカード,インテル Evoプラットフォーム,ゲーミングPC,USB PD,ファンレス,BTO対応,その他,生体認証,センサー,地上デジタルチューナー,エコマーク,認定番号,発売日,登録日
10,9.0,チェックをいれてクリック,チェックをいれてクリック,製品名,価格,取扱店舗数,ランキング,満足度,クチコミ,CPU種類,CPU種類,画面,画面,画面,画面,画面,画面,画面,OS,Office詳細,メモリ,メモリ,メモリ,ストレージ,ストレージ,ドライブ有無,ドライブ規格,グラフィック,グラフィック,サイズ･重量,サイズ･重量,カラー,駆動時間,インターフェース,ネットワーク,ネットワーク,ネットワーク,ネットワーク,ネットワーク,その他,その他,その他,その他,その他,その他,セキュリティ,セキュリティ,地上デジタルチューナー,エコマーク,エコマーク,発売日,登録日
11,10.0,チェックをいれてクリック,チェックをいれてクリック,製品名,価格,取扱店舗数,ランキング,満足度,クチコミ,CPU,CPUスコア,画面サイズ,画面種類,解像度,タッチパネル,2in1タイプ,ワイド画面,表面処理,OS,Office詳細,メモリ容量,メモリ規格,メモリスロット（空き）,ストレージ容量,HDD回転数,ドライブ有無,ドライブ規格,ビデオチップ,ビデオメモリ,重量,幅x高さx奥行,カラー,駆動時間,インターフェース,無線LAN,Wi-Fi Direct対応,NFC,LAN,SIMカード,インテル Evoプラットフォーム,ゲーミングPC,USB PD,ファンレス,BTO対応,その他,生体認証,センサー,地上デジタルチューナー,エコマーク,認定番号,発売日,登録日
12,11.0,,,HPProBook 430 G7 Notebook PC 224T5PA#ABJ,"¥100,550",2店舗,1798位,0.00(0票),0件,第10世代 インテル Core i5 10210U(Comet Lake)1.6GHz/4コア,6743,13.3型(インチ),LEDバックライト,FWXGA (1366x768),,,○,ノングレア(非光沢),Windows 10 Pro 64bit,Microsoft Office Home and Business 2019,8GB,DDR4 PC4-21300,2(1),HDD：500GB,7200rpm,無し,,Intel UHD Graphics,,1.44kg,308.5x18x231mm,シルバー系,15.25時間,HDMIx1USB3.1 Gen1(USB3.0)x2USB3.1 Type-Cx1SDスロット,IEEE802.11a/b/g/n/ac,,,10/100/1000Mbps,,,,,,,WebカメラBluetooth5.0日本語キーボード,指紋認証,,,,,2020年 7月31日,2020年 9月17日
13,12.0,,,LGエレクトロニクスLG UltraPC 13U70P-GR54J,"¥100,691",14店舗,1798位,0.00(0票),0件,第3世代 AMD Ryzen 5 4500U2.3GHz/6コア,11216,13.3型(インチ),IPS,フルHD (1920x1080),,,○,グレア(光沢),Windows 10 Home 64bit,Office無し,8GB,DDR4 PC4-25600,,SSD：512GB,,無し,,AMD Radeon Graphics,,0.98kg,306.9x15.3x206.7mm,ホワイト,15.5時間,HDMIx1USB3.2 Gen1x1USB3.2 Gen2 Type-Ax1/Type-Cx1microSDスロット,IEEE802.11a/b/g/n/ac/ax,,,,,,,○,,,WebカメラBluetooth5.1日本語キーボード,,,,,,2021年 2月2日,2021年 1月20日
14,13.0,,,LenovoIdeaPad Flex 550 AMD Ryzen 5・8GBメモリー・256GB SSD・15.6型フルHD液晶搭載 マルチタッチ対応 オフィス付き 82HV0029JP,"¥100,969",1店舗,1024位,0.00(0票),0件,AMD Ryzen 5 5500U2.1GHz/6コア,13300,15.6型(インチ),IPS液晶,フルHD (1920x1080),○,コンバーチブル,○,グレア(光沢),Windows 10 Home 64bit,Microsoft Office Home and Business 2019,8GB,DDR4 PC4-25600,0(0),M.2 SSD：256GB,,無し,,AMD Radeon Graphics,メインメモリと共有,1.8kg,357.6x17.9x237.9mm,プラチナグレー,15.8時間,HDMIx1USB3.1 Gen1(USB3.0) Type-Ax2/Type-Cx1SDスロット,IEEE802.11a/b/g/n/ac,,,,,,,○,,,WebカメラBluetooth5.0日本語キーボードテンキーLenovo Digital Pen,指紋認証,加速度センサー,,,,2021年 4月7日,2021年 4月7日
15,14.0,,,Dynabookdynabook SZ/LPB 価格.com限定 W6SLP7CZCB-K 13.3型フルHD Core i7 1165G7 256GB_SSD Officeなし,"¥100,980",1店舗,-,0.00(0票),0件,第11世代 インテル Core i7 1165G7(Tiger Lake)2.8GHz/4コア,10675,13.3型(インチ),TFTカラー LED液晶,フルHD (1920x1080),,,○,ノングレア(非光沢),Windows 10 Home 64bit,Office無し,8GB,DDR4 PC4-25600,1(0),SSD：256GB,,無し,,Intel Iris Xe Graphics,最大4042MB(メインメモリと共用),1.189kg,316x19.9x227mm,ブラック,18.5時間,HDMIx1USB3.1 Gen1(USB3.0) Type-Ax2/Type-Cx1microSDスロット,IEEE802.11a/b/g/n/ac/ax,,,10/100/1000Mbps,,,,,,○,WebカメラBluetooth5.1日本語キーボード,指紋認証,,,,,2020年12月14日,2020年12月14日
16,15.0,,,Dynabookdynabook SZ/LSB 価格.com限定 W6SZLS5RBB-K 13.3型フルHD Core i5 1135G7 256GB SSD Officeなし,"¥100,980",1店舗,1798位,0.00(0票),0件,第11世代 インテル Core i5 1135G7(Tiger Lake)2.4GHz/4コア,10132,13.3型(インチ),TFTカラー LED液晶,フルHD (1920x1080),,,○,ノングレア(非光沢),Windows 10 Pro 64bit,Office無し,8GB,DDR4 PC4-25600,1(0),SSD：256GB,,無し,,Intel Iris Xe Graphics,最大4040MB(メインメモリと共用),1.189kg,316x19.9x227mm,ブラック,18.5時間,HDMIx1USB3.1 Gen1(USB3.0) Type-Ax2/Type-Cx1microSDスロット,IEEE802.11a/b/g/n/ac/ax,,,10/100/1000Mbps,,,,,,○,WebカメラBluetooth5.1日本語キーボード,指紋認証,,,,,2021年 4月19日,2021年 4月19日
17,16.0,チェックをいれてクリック,チェックをいれてクリック,製品名,価格,取扱店舗数,ランキング,満足度,クチコミ,CPU種類,CPU種類,画面,画面,画面,画面,画面,画面,画面,OS,Office詳細,メモリ,メモリ,メモリ,ストレージ,ストレージ,ドライブ有無,ドライブ規格,グラフィック,グラフィック,サイズ･重量,サイズ･重量,カラー,駆動時間,インターフェース,ネットワーク,ネットワーク,ネットワーク,ネットワーク,ネットワーク,その他,その他,その他,その他,その他,その他,セキュリティ,セキュリティ,地上デジタルチューナー,エコマーク,エコマーク,発売日,登録日
18,17.0,チェックをいれてクリック,チェックをいれてクリック,製品名,価格,取扱店舗数,ランキング,満足度,クチコミ,CPU,CPUスコア,画面サイズ,画面種類,解像度,タッチパネル,2in1タイプ,ワイド画面,表面処理,OS,Office詳細,メモリ容量,メモリ規格,メモリスロット（空き）,ストレージ容量,HDD回転数,ドライブ有無,ドライブ規格,ビデオチップ,ビデオメモリ,重量,幅x高さx奥行,カラー,駆動時間,インターフェース,無線LAN,Wi-Fi Direct対応,NFC,LAN,SIMカード,インテル Evoプラットフォーム,ゲーミングPC,USB PD,ファンレス,BTO対応,その他,生体認証,センサー,地上デジタルチューナー,エコマーク,認定番号,発売日,登録日
19,18.0,,,Dynabookdynabook SZ/LSB 価格.com限定 W6SZLS5RCB-K 13.3型フルHD Core i5 10210U 256GB SSD Officeなし,"¥100,980",1店舗,1798位,0.00(0票),0件,第10世代 インテル Core i5 10210U(Comet Lake)1.6GHz/4コア,6743,13.3型(インチ),TFTカラー LED液晶,フルHD (1920x1080),,,○,ノングレア(非光沢),Windows 10 Pro 64bit,Office無し,8GB,DDR4 PC4-21300,1(0),SSD：256GB,,無し,,Intel UHD Graphics,最大4105MB(メインメモリと共用),1.199kg,316x19.9x227mm,ブラック,19時間,HDMIx1USB3.1 Gen1(USB3.0) Type-Ax2/Type-Cx1microSDスロット,IEEE802.11a/b/g/n/ac/ax,,,10/100/1000Mbps,,,,,,○,WebカメラBluetooth5.0日本語キーボード,指紋認証,,,,,2021年 5月18日,2021年 5月18日
20,19.0,,,iiyamaSOLUTION-14FH057-i5-UCEX Core i5 1135G7/8GBメモリ/250GB SSD/14インチ,"¥100,980",1店舗,1798位,0.00(0票),0件,第11世代 インテル Core i5 1135G7(Tiger Lake)2.4GHz/4コア,10132,14型(インチ),カラー液晶,フルHD (1920x1080),,,○,ノングレア(非光沢),Windows 10 Home 64bit,Office無し,8GB,DDR4 PC4-25600,1(1),M.2 SSD：250GB,,無し,,Intel UHD Graphics,,0.98kg,322x19x218mm,ブラック系,6.8時間,HDMIx1USB3.1 Gen1(USB3.0)x1USB3.1x1USB Type-C、Thunderbolt4兼用x1microSDスロット,IEEE802.11a/b/g/n/ac/ax,,,,,,,,,○,WebカメラBluetooth5.0日本語キーボード,,,,,,2021年 9月16日,2021年 9月16日
21,20.0,,,iiyamaSTYLE-14FH057-i5-UCEX Core i5 1135G7/8GBメモリ/250GB SSD/14インチ,"¥100,980",1店舗,-,0.00(0票),0件,第11世代 インテル Core i5 1135G7(Tiger Lake)2.4GHz/4コア,10132,14型(インチ),カラー液晶,フルHD (1920x1080),,,○,ノングレア(非光沢),Windows 10 Home 64bit,Office無し,8GB,DDR4 PC4-25600,1(1),M.2 SSD：250GB,,無し,,Intel UHD Graphics,,0.98kg,322x19x218mm,ブラック系,6.8時間,HDMIx1USB3.1 Gen1(USB3.0)x1USB3.1x1USB Type-C、Thunderbolt4兼用x1microSDスロット,IEEE802.11a/b/g/n/ac/ax,,,,,,,,,○,WebカメラBluetooth5.0日本語キーボード,,,,,,2021年 9月16日,2021年 9月16日
22,21.0,,,iiyamaSTYLE-14FH057-i5-UCFX Core i5 1135G7/8GBメモリ/500GB SSD/14インチ,"¥100,980",1店舗,1435位,0.00(0票),0件,第11世代 インテル Core i5 1135G7(Tiger Lake)2.4GHz/4コア,10132,14型(インチ),カラー液晶,フルHD (1920x1080),,,○,ノングレア(非光沢),Windows 10 Home 64bit,Office無し,8GB,DDR4 PC4-25600,1(1),M.2 SSD：500GB,,無し,,Intel UHD Graphics,,0.98kg,322x19x218mm,ブラック系,6.8時間,HDMIx1USB3.1 Gen1(USB3.0)x1USB3.1x1USB Type-C、Thunderbolt4兼用x1microSDスロット,IEEE802.11a/b/g/n/ac/ax,,,,,,,,,○,WebカメラBluetooth5.0日本語キーボード,,,,,,2021年 9月16日,2021年 9月16日
23,22.0,,,AcerSwift 3 SF314-511-N58Y/S,"¥101,032",18店舗,732位,0.00(0票),0件,第11世代 インテル Core i5 1135G7(Tiger Lake)2.4GHz/4コア,10132,14型(インチ),IPSパネル,フルHD (1920x1080),,,○,ノングレア(非光沢),Windows 10 Home 64bit,Office無し,8GB,LPDDR4X PC4-34100,0(0),M.2 SSD：512GB,,無し,,Intel Iris Xe Graphics,最大4121MB(メイン・メモリーと共用),1.3kg,322.8x15.9x212.2mm,ピュアシルバー,16時間,HDMIx1USB3.2 Gen1x2USB3.2 Gen2 Type-C、Thunderbolt4兼用x1,IEEE802.11a/b/g/n/ac/ax,,,,,○,,○,,,WebカメラBluetooth5.0日本語キーボード,指紋認証,,,,,2021年 5月27日,2021年 5月26日
24,23.0,チェックをいれてクリック,チェックをいれてクリック,製品名,価格,取扱店舗数,ランキング,満足度,クチコミ,CPU種類,CPU種類,画面,画面,画面,画面,画面,画面,画面,OS,Office詳細,メモリ,メモリ,メモリ,ストレージ,ストレージ,ドライブ有無,ドライブ規格,グラフィック,グラフィック,サイズ･重量,サイズ･重量,カラー,駆動時間,インターフェース,ネットワーク,ネットワーク,ネットワーク,ネットワーク,ネットワーク,その他,その他,その他,その他,その他,その他,セキュリティ,セキュリティ,地上デジタルチューナー,エコマーク,エコマーク,発売日,登録日
25,24.0,チェックをいれてクリック,チェックをいれてクリック,製品名,価格,取扱店舗数,ランキング,満足度,クチコミ,CPU,CPUスコア,画面サイズ,画面種類,解像度,タッチパネル,2in1タイプ,ワイド画面,表面処理,OS,Office詳細,メモリ容量,メモリ規格,メモリスロット（空き）,ストレージ容量,HDD回転数,ドライブ有無,ドライブ規格,ビデオチップ,ビデオメモリ,重量,幅x高さx奥行,カラー,駆動時間,インターフェース,無線LAN,Wi-Fi Direct対応,NFC,LAN,SIMカード,インテル Evoプラットフォーム,ゲーミングPC,USB PD,ファンレス,BTO対応,その他,生体認証,センサー,地上デジタルチューナー,エコマーク,認定番号,発売日,登録日
26,25.0,,,Dynabookdynabook BZ/HSB W6BZHS3PAB 15.6型HD Core i3 10110U 256GB SSD Officeあり,"¥101,200",1店舗,-,0.00(0票),0件,第10世代 インテル Core i3 10110U(Comet Lake)2.1GHz/2コア,4053,15.6型(インチ),TFTカラー LED液晶,FWXGA (1366x768),,,○,ノングレア(非光沢),Windows 10 Pro 64bit,Microsoft Office Home and Business 2019,8GB,DDR4 PC4-21300,2(1),SSD：256GB,,有り,DVD±R/±RW/RAM/±RDL,Intel UHD Graphics,最大4105MB(メインメモリと共用),2.4kg,379x23.7x256.5mm,ブラック,9時間,HDMIx1USB3.1 Gen1(USB3.0) Type-Ax3/Type-Cx1SDスロット,IEEE802.11a/b/g/n/ac/ax,,,10/100/1000Mbps,,,,○,,○,WebカメラBluetooth5.1日本語キーボードテンキー,顔認証,,,,,2021年 2月22日,2021年 2月22日
27,26.0,,,Dynabookdynabook X6 P1X6NPEG,"¥101,200",3店舗,1435位,0.00(0票),1件,第8世代 インテル Core i5 8265U(Whiskey Lake)1.6GHz/4コア,6125,15.6型(インチ),,フルHD (1920x1080),,,○,,Windows 10 Home 64bit,Microsoft Office Home and Business 2019,8GB,DDR4 PC4-19200,2(1),SSD：256GB,,有り,DVD±R/±RW/RAM/±RDL,Intel UHD Graphics 620,最大4107MB(メインメモリと共用),2.4kg,379x23.7x258mm,サテンゴールド,7.5時間,HDMIx1USB3.1 Gen1(USB3.0)x4SDスロット,IEEE802.11a/b/g/n/ac/ax,,,10/100/1000Mbps,,,,,,,WebカメラBluetooth5.0日本語キーボードテンキー,,,,,,2020年 7月下旬,2020年 6月15日
28,27.0,,,DellXPS 13 プレミアム Core i5 1135G7・8GBメモリ・256GB SSD・Windows 11搭載モデル,"¥101,484",1店舗,227位,0.00(0票),0件,第11世代 インテル Core i5 1135G7(Tiger Lake)2.4GHz/4コア,10132,13.3型(インチ),,フルHD (1920x1080),,,○,,Windows 11 Home,Office無し,8GB,LPDDR4X,,M.2 SSD：256GB,,無し,,Intel Iris Xe Graphics,共有グラフィックスメモリー,1.16kg,302x15.8x199mm,プラチナシルバー,,USB3.2 Gen2 Type-Cx1USB Type-C、Thunderbolt4兼用x2microSDスロット,IEEE802.11a/b/g/n/ac/ax,,,,,,,,,○,WebカメラBluetooth5.1日本語キーボード,指紋認証,,,,,2021年10月5日,2021年10月5日
29,28.0,,,LenovoIdeaPad Slim 550i Core i5・8GBメモリー・512GB SSD・15.6型フルHD液晶搭載 オフィス付き 81YK00M1JP,"¥101,618",1店舗,2155位,0.00(0票),0件,第10世代 インテル Core i5 1035G1(Ice Lake)1GHz/4コア,7844,15.6型(インチ),IPS液晶,フルHD (1920x1080),,,○,ノングレア(非光沢),Windows 10 Home 64bit,Microsoft Office Home and Business 2019,8GB,DDR4 PC4-25600,0(0),M.2 SSD：512GB,,無し,,Intel UHD Graphics,メインメモリと共有,1.66kg,356.7x17.9x233.1mm,プラチナグレー,12時間,HDMIx1USB3.1 Gen1(USB3.0)x2USB3.1 Type-Cx1SDスロット,IEEE802.11a/b/g/n/ac,,,,,,,○,,,WebカメラBluetooth5.1日本語キーボードテンキー,指紋認証,,,,,2020年 9月7日,2020年 9月7日
30,29.0,,,LenovoIdeaPad Slim 550 AMD Ryzen 5・8GBメモリー・512GB SSD・15.6型フルHD液晶搭載 オフィス付き 82LN0054JP,"¥101,706",1店舗,-,0.00(0票),0件,AMD Ryzen 5 5500U2.1GHz/6コア,13300,15.6型(インチ),IPS液晶,フルHD (1920x1080),,,○,ノングレア(非光沢),Windows 10 Home 64bit,Microsoft Office Home and Business 2019,8GB,DDR4 PC4-25600,0(0),M.2 SSD：512GB,,無し,,AMD Radeon Graphics,メインメモリと共有,1.66kg,356.7x17.9x233.1mm,プラチナグレー,15時間,HDMIx1USB3.1 Gen1(USB3.0)x2USB3.1 Type-Cx1SDスロット,IEEE802.11a/b/g/n/ac/ax,,,,,,,○,,,WebカメラBluetooth5.1日本語キーボードテンキー,指紋認証,,,,,2021年 4月20日,2021年 4月20日
31,30.0,チェックをいれてクリック,チェックをいれてクリック,製品名,価格,取扱店舗数,ランキング,満足度,クチコミ,CPU種類,CPU種類,画面,画面,画面,画面,画面,画面,画面,OS,Office詳細,メモリ,メモリ,メモリ,ストレージ,ストレージ,ドライブ有無,ドライブ規格,グラフィック,グラフィック,サイズ･重量,サイズ･重量,カラー,駆動時間,インターフェース,ネットワーク,ネットワーク,ネットワーク,ネットワーク,ネットワーク,その他,その他,その他,その他,その他,その他,セキュリティ,セキュリティ,地上デジタルチューナー,エコマーク,エコマーク,発売日,登録日
32,31.0,チェックをいれてクリック,チェックをいれてクリック,製品名,価格,取扱店舗数,ランキング,満足度,クチコミ,CPU,CPUスコア,画面サイズ,画面種類,解像度,タッチパネル,2in1タイプ,ワイド画面,表面処理,OS,Office詳細,メモリ容量,メモリ規格,メモリスロット（空き）,ストレージ容量,HDD回転数,ドライブ有無,ドライブ規格,ビデオチップ,ビデオメモリ,重量,幅x高さx奥行,カラー,駆動時間,インターフェース,無線LAN,Wi-Fi Direct対応,NFC,LAN,SIMカード,インテル Evoプラットフォーム,ゲーミングPC,USB PD,ファンレス,BTO対応,その他,生体認証,センサー,地上デジタルチューナー,エコマーク,認定番号,発売日,登録日
33,32.0,,,LenovoLenovo Yoga 650 AMD Ryzen 7・16GBメモリー・512GB SSD・13.3型フルHD液晶搭載 マルチタッチ対応 82ND001UJP,"¥101,708",1店舗,221位,0.00(0票),5件,AMD Ryzen 7 5700U1.8GHz/8コア,16467,13.3型(インチ),IPS液晶,フルHD (1920x1080),○,コンバーチブル,○,グレア(光沢),Windows 10 Home 64bit,Office無し,16GB,DDR4 PC4-25600,0(0),M.2 SSD：512GB,,無し,,AMD Radeon Graphics,メインメモリと共有,1.3kg,308x17x206.5mm,アビスブルー,21.6時間,USB3.1 Gen1(USB3.0) Type-Ax2/Type-Cx2,IEEE802.11a/b/g/n/ac/ax,,,,,,,○,,,WebカメラBluetooth5.0日本語キーボードLenovo Digital Pen,指紋認証,加速度センサー,,,,2021年 4月27日,2021年 4月27日
34,33.0,,,"DellInspiron 14 Intel プラチナプラス Core i7 11390H・16GBメモリ・1TB SSD・Windows 11搭載モデル  Inspiron 14 Intel プラチナプラス Core i7 11390H・16GBメモリ・1TB SSD・Windows 11搭載モデルの色を選択(全2件)¥101,876DELLInspiron 14 Intel プラチナプラス Core i7 11390H・16GBメモリ・1TB SSD・Windows 11搭載モデル [ピーチダスト]¥101,876DELLInspiron 14 Intel プラチナプラス Core i7 11390H・16GBメモリ・1TB SSD・Windows 11搭載モデル [プラチナシルバー]閉じる","¥101,876",1店舗,216位,0.00(0票),0件,第11世代 インテル Core i7 11390H(Tiger Lake)3.4GHz/4コア,,14型(インチ),LEDバックライト,フルHD (1920x1080),,,○,ノングレア(非光沢),Windows 11 Home,Office無し,16GB,DDR4 PC4-25600,,M.2 SSD：1TB,,無し,,Intel Iris Xe Graphics,共有グラフィックスメモリー,1.461kg,321.27x17.99x212.8mm,,,HDMIx1USB3.2 Gen1x2USB3.2 Gen2x2 Type-C、Thunderbolt4兼用x1microSDスロット,IEEE802.11a/b/g/n/ac/ax,,,,,,,,,○,WebカメラBluetooth5.1日本語キーボード,,カバーオープンセンサー,,,,2021年10月6日,2021年10月6日
35,34.0,,"¥101,876DELL",,Inspiron 14 Intel プラチナプラス Core i7 11390H・16GBメモリ・1TB SSD・Windows 11搭載モデル [ピーチダスト],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,35.0,,"¥101,876DELL",,Inspiron 14 Intel プラチナプラス Core i7 11390H・16GBメモリ・1TB SSD・Windows 11搭載モデル [プラチナシルバー],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,36.0,,,LenovoIdeaPad Slim 350 81W100YSJP,"¥101,882",2店舗,1798位,0.00(0票),0件,第2世代 AMD Ryzen 7 3700U2.3GHz/4コア,7356,15.6型(インチ),TN液晶,フルHD (1920x1080),,,○,ノングレア(非光沢),Windows 10 Home 64bit,Microsoft Office Home and Business 2019,8GB,DDR4 PC4-19200,1(0),M.2 SSD：512GB,,無し,,AMD Radeon RX Vega 10 Graphics,メインメモリと共有,1.7kg,362.2x19.9x253.4mm,プラチナグレー,8.2時間,HDMIx1USB3.1 Gen1(USB3.0)x2SDスロット,IEEE802.11a/b/g/n/ac,,,,,,,,,,WebカメラBluetooth5.0日本語キーボードテンキー,,,,,,2020年12月,2021年 5月28日
38,37.0,,,LenovoThinkBook 13s Gen 2 Windows 10 Pro・Core i5 1135G7・8GBメモリー・256GB SSD・13.3型WUXGA液晶搭載 20V90028JP,"¥101,970",1店舗,2155位,5.00(1票),2件,第11世代 インテル Core i5 1135G7(Tiger Lake)2.4GHz/4コア,10132,13.3型(インチ),IPS液晶,WUXGA (1920x1200),,,○,ノングレア(非光沢),Windows 10 Pro 64bit,Office無し,8GB,LPDDR4X PC4-34100,0(0),M.2 SSD：256GB,,無し,,Intel Iris Xe Graphics,メインメモリと共有,1.26kg,299x14.9x210mm,ミネラルグレー,18.7時間,HDMIx1USB3.1 Gen1(USB3.0)x2USB3.1 Gen2 Type-C、Thunderbolt4兼用x1,IEEE802.11a/b/g/n/ac/ax,,,,,,,,,,WebカメラBluetooth5.0日本語キーボード,指紋認証,,,,,2021年 7月12日,2021年 7月12日
39,38.0,,,Dynabookdynabook S73 S73/HS A6SBHSF8D511,"¥101,978",6店舗,1605位,0.00(0票),0件,第11世代 インテル Core i5 1135G7(Tiger Lake)2.4GHz/4コア,10132,13.3型(インチ),TFTカラー液晶,フルHD (1920x1080),,,○,ノングレア(非光沢),Windows 10 Pro 64bit,Office無し,8GB,,,SSD：256GB,,無し,,,,1.189kg,316x19.9x227mm,ブラック系,18.5時間,HDMIx1USB3.1 Gen1(USB3.0) Type-Ax2/Type-Cx1microSDスロット,IEEE802.11a/b/g/n/ac/ax,,,10/100/1000Mbps,,,,○,,,WebカメラBluetooth5.1日本語キーボード,,,,,,2021年 3月20日,2021年 9月7日
40,39.0,チェックをいれてクリック,チェックをいれてクリック,製品名,価格,取扱店舗数,ランキング,満足度,クチコミ,CPU種類,CPU種類,画面,画面,画面,画面,画面,画面,画面,OS,Office詳細,メモリ,メモリ,メモリ,ストレージ,ストレージ,ドライブ有無,ドライブ規格,グラフィック,グラフィック,サイズ･重量,サイズ･重量,カラー,駆動時間,インターフェース,ネットワーク,ネットワーク,ネットワーク,ネットワーク,ネットワーク,その他,その他,その他,その他,その他,その他,セキュリティ,セキュリティ,地上デジタルチューナー,エコマーク,エコマーク,発売日,登録日
41,40.0,チェックをいれてクリック,チェックをいれてクリック,製品名,価格,取扱店舗数,ランキング,満足度,クチコミ,CPU,CPUスコア,画面サイズ,画面種類,解像度,タッチパネル,2in1タイプ,ワイド画面,表面処理,OS,Office詳細,メモリ容量,メモリ規格,メモリスロット（空き）,ストレージ容量,HDD回転数,ドライブ有無,ドライブ規格,ビデオチップ,ビデオメモリ,重量,幅x高さx奥行,カラー,駆動時間,インターフェース,無線LAN,Wi-Fi Direct対応,NFC,LAN,SIMカード,インテル Evoプラットフォーム,ゲーミングPC,USB PD,ファンレス,BTO対応,その他,生体認証,センサー,地上デジタルチューナー,エコマーク,認定番号,発売日,登録日
42,41.0,,,富士通arrows Tab QHシリーズ WQ2/F1 KC_WQ2F1_A004 スーパーマルチドライブ・軽量スリムキーボード付属モデル,"¥101,980",1店舗,2155位,0.00(0票),0件,インテル Celeron N4500(Jasper Lake)1.1GHz/2コア,2111,10.1型(インチ),TFTカラーLCD,WUXGA (1920x1200),○,セパレート,○,ノングレア(非光沢),Windows 10 Pro 64bit,Office無し,4GB,LPDDR4X PC4-23400,,eMMC：64GB,,有り,DVD±R/±RW/RAM/±RDL,Intel UHD Graphics,メインメモリと共用,,,ブラック,13時間,USB3.2 Gen1 Type-Ax1/Type-Cx1microSDスロット,IEEE802.11a/b/g/n/ac/ax,,,○,,,,○,,○,WebカメラBluetooth5.1日本語キーボード専用スタイラスペン,指紋認証,加速度センサージャイロセンサー照度センサー地磁気センサー,,,,2021年 4月8日,2021年 4月8日
43,42.0,,,"富士通FMV LIFEBOOK AHシリーズ WAB/F1 KC_WABF1 Ryzen7・8GBメモリ搭載モデル  FMV LIFEBOOK AHシリーズ WAB/F1 KC_WABF1 Ryzen7・8GBメモリ搭載モデルの色を選択(全2件)¥101,980富士通WEBMARTFMV LIFEBOOK AHシリーズ WAB/F1 KC_WABF1_A020 Ryzen7・8GBメモリ搭載モデル [メタリックブルー]¥102,980富士通WEBMARTFMV LIFEBOOK AHシリーズ WAB/F1 KC_WABF1_A019 Ryzen7・8GBメモリ搭載モデル [ブライトブラック]閉じる","¥101,980",1店舗,691位,5.00(1票),13件,AMD Ryzen 7 5700U1.8GHz/8コア,16467,15.6型(インチ),TFTカラーLCD,フルHD (1920x1080),,,○,,Windows 10 Home 64bit,Office無し,8GB,DDR4 PC4-25600,2(0),SSD：256GB,,有り,DVD±R/±RW/RAM/±RDL,AMD Radeon Graphics,メインメモリと共用,2.1kg,361x27x244mm,,8.2時間,HDMIx1USB3.2 Gen1x2USB3.2 Gen2 Type-Cx1SDスロット,IEEE802.11a/b/g/n/ac/ax,,,10/100/1000Mbps,,,,,,○,WebカメラBluetooth5.1日本語キーボードテンキー,,,,,,2021年 3月12日,2021年 3月12日
44,43.0,,"¥101,980富士通WEBMART",,FMV LIFEBOOK AHシリーズ WAB/F1 KC_WABF1_A020 Ryzen7・8GBメモリ搭載モデル [メタリックブルー],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,44.0,,"¥102,980富士通WEBMART",,FMV LIFEBOOK AHシリーズ WAB/F1 KC_WABF1_A019 Ryzen7・8GBメモリ搭載モデル [ブライトブラック],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,45.0,,,LenovoIdeaPad Slim 550i Core i5・8GBメモリー・512GB SSD・14型フルHD液晶搭載 オフィス付き 82FE00AFJP,"¥101,992",1店舗,-,0.00(0票),0件,第11世代 インテル Core i5 1135G7(Tiger Lake)2.4GHz/4コア,10132,14型(インチ),IPS液晶,フルHD (1920x1080),,,○,ノングレア(非光沢),Windows 10 Home 64bit,Microsoft Office Home and Business 2019,8GB,DDR4 PC4-25600,0(0),M.2 SSD：512GB,,無し,,Intel Iris Xe Graphics,メインメモリと共有,1.45kg,321.6x17.9x211.6mm,プラチナグレー,12時間,HDMIx1USB3.1 Gen1(USB3.0) Type-Ax2/Type-Cx1SDスロット,IEEE802.11a/b/g/n/ac,,,,,,,○,,,WebカメラBluetooth5.1日本語キーボード,指紋認証,,,,,2021年 2月1日,2021年 2月1日
